city,type,squareMeters,rooms,floor,floorCount,buildYear,latitude,longitude,centreDistance,poiCount,schoolDistance,clinicDistance,postOfficeDistance,kindergartenDistance,restaurantDistance,collegeDistance,pharmacyDistance,ownership,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price
warszawa,blockOfFlats,52.7,3.0,,3.0,2008.0,52.3611972,21.0373248,14.58,2.0,0.602,,0.964,0.155,0.162,,0.524,condominium,no,no,yes,no,yes,559000
warszawa,tenement,56.0,3.0,3.0,4.0,1931.0,52.2672236570257,20.9873670203786,4.1,33.0,0.262,0.337,0.369,0.103,0.135,0.315,0.141,condominium,no,yes,yes,yes,no,1050000
warszawa,blockOfFlats,57.2,4.0,8.0,10.0,1970.0,52.20291809,21.05051875,4.53,12.0,0.344,0.386,0.499,0.233,0.238,2.453,0.169,cooperative,no,yes,yes,no,yes,740000
warszawa,Other,65.0,3.0,,8.0,2018.0,52.2602,20.96064,4.31,21.0,0.184,0.306,0.304,0.049,0.081,1.064,0.13,condominium,no,yes,no,no,no,1349900
warszawa,Other,44.14,2.0,4.0,6.0,2022.0,52.19364,20.93835,6.14,0.0,1.136,1.624,0.936,0.557,0.791,3.047,0.63,condominium,no,yes,yes,yes,no,724004
warszawa,tenement,28.0,1.0,2.0,3.0,,52.24776,20.94944,4.09,24.0,0.185,0.24,0.288,0.138,0.119,0.657,0.175,condominium,no,no,no,no,yes,538802
warszawa,tenement,37.0,2.0,1.0,3.0,1950.0,52.2475,20.9923,1.92,55.0,0.093,0.387,0.358,0.188,0.218,0.184,0.164,condominium,no,no,no,no,yes,999000
warszawa,blockOfFlats,63.7,3.0,11.0,11.0,1979.0,52.2347233712784,20.9009100588175,7.0,15.0,0.131,0.698,0.176,0.144,0.272,2.954,0.184,condominium,yes,yes,yes,no,yes,649000
warszawa,tenement,32.28,2.0,3.0,3.0,1956.0,52.2012734,21.0109725,3.42,29.0,0.305,0.357,0.23,0.206,0.197,0.802,0.022,condominium,no,no,yes,no,yes,560000
warszawa,Other,46.0,3.0,,5.0,1970.0,52.25403,21.05141,4.1,28.0,0.157,0.538,0.099,0.295,0.075,0.215,0.192,condominium,no,no,yes,no,no,499000
warszawa,apartmentBuilding,54.72,2.0,2.0,5.0,,52.25654,20.93227,5.58,9.0,0.503,0.677,0.799,0.098,0.424,1.308,0.204,condominium,no,yes,yes,yes,no,807002
warszawa,apartmentBuilding,59.7,3.0,5.0,10.0,2020.0,52.1693,20.9947,6.97,9.0,0.506,0.522,0.158,0.068,0.149,2.616,0.661,condominium,no,no,yes,no,no,1040000
warszawa,blockOfFlats,71.8,3.0,4.0,4.0,1958.0,52.2283347,20.9726975,2.14,23.0,0.161,0.547,0.746,0.166,0.109,1.557,0.075,condominium,no,yes,no,no,yes,1035000
warszawa,Other,46.0,3.0,4.0,4.0,1970.0,52.23931,21.15298,10.21,12.0,0.251,2.752,0.43,0.088,0.338,2.956,0.168,condominium,no,yes,no,no,yes,569000
warszawa,Other,97.0,4.0,2.0,2.0,2004.0,52.21413,21.14513,9.84,3.0,0.552,1.923,0.13,0.192,0.142,3.805,0.699,condominium,yes,yes,no,no,yes,934000
warszawa,blockOfFlats,79.24,3.0,5.0,14.0,1962.0,52.2365007,21.0208711,1.29,82.0,0.087,0.18,0.524,0.294,0.04,0.451,0.176,condominium,no,yes,yes,no,yes,1350000
warszawa,Other,60.0,3.0,1.0,2.0,,52.22529,21.17757,11.87,0.0,0.995,2.535,0.874,0.657,1.018,2.743,0.792,condominium,no,yes,no,no,yes,680000
warszawa,apartmentBuilding,73.0,3.0,2.0,5.0,2018.0,52.19223,20.92041,7.17,1.0,1.063,2.369,0.938,0.698,0.418,4.034,0.718,condominium,no,no,yes,yes,no,989000
warszawa,blockOfFlats,28.0,1.0,2.0,2.0,1935.0,52.247595,20.94950524,4.08,24.0,0.168,0.236,0.279,0.13,0.118,0.655,0.176,condominium,no,no,no,no,no,520800
warszawa,tenement,146.0,5.0,4.0,4.0,1947.0,52.2606919,20.9941733,3.29,30.0,0.111,0.284,0.506,0.269,0.08,0.122,0.15,condominium,no,no,Other,no,no,2185000
warszawa,blockOfFlats,55.93,3.0,5.0,8.0,1976.0,52.27335285,20.92660153,6.99,20.0,0.229,0.755,0.392,0.158,0.239,0.984,0.303,condominium,yes,yes,yes,no,yes,600000
warszawa,blockOfFlats,62.0,3.0,3.0,3.0,1980.0,52.3200141,20.9461397,10.57,22.0,0.264,0.077,0.121,0.131,0.141,0.828,0.4,condominium,no,yes,no,no,yes,680000
warszawa,Other,126.0,5.0,1.0,2.0,,52.2824,21.0654,7.03,4.0,0.495,0.841,0.509,0.539,0.312,0.641,0.758,condominium,no,no,no,no,no,1700000
warszawa,Other,60.0,3.0,10.0,10.0,,52.29877,21.04778,8.04,10.0,0.471,0.988,0.416,0.231,0.271,2.364,0.288,condominium,no,no,yes,no,no,630000
warszawa,Other,82.0,4.0,,2.0,,52.282,21.0635,6.92,6.0,0.447,0.722,0.532,0.424,0.432,0.767,0.623,condominium,no,no,no,no,no,1350000
warszawa,blockOfFlats,86.9,4.0,,3.0,2000.0,52.1985,20.9287,6.3,7.0,0.488,1.475,1.002,0.309,0.323,3.164,0.504,condominium,yes,no,yes,yes,yes,1130000
warszawa,apartmentBuilding,49.17,2.0,5.0,8.0,2017.0,52.22292,20.93932,4.48,34.0,0.31,0.024,0.083,0.041,0.087,0.519,0.258,condominium,no,yes,yes,yes,no,975000
warszawa,apartmentBuilding,49.0,2.0,2.0,10.0,1963.0,52.2336575,21.0113549,0.57,85.0,0.336,0.339,0.196,0.35,,0.283,0.065,cooperative,no,yes,yes,no,yes,1100000
warszawa,Other,48.0,2.0,5.0,10.0,1980.0,52.14854,21.0381,9.54,17.0,0.245,0.47,0.579,0.272,0.189,0.391,0.18,condominium,no,yes,no,no,yes,510000
warszawa,blockOfFlats,47.0,3.0,,4.0,1971.0,52.1960990665266,20.9752659908084,4.4,14.0,0.241,0.417,0.217,0.12,0.24,1.853,0.211,cooperative,no,no,no,no,yes,579000
warszawa,blockOfFlats,85.0,5.0,,6.0,2003.0,52.1347701,21.071993,11.75,21.0,0.221,0.428,0.123,0.328,0.303,0.419,0.316,condominium,yes,no,no,no,yes,1080000
warszawa,tenement,33.34,2.0,2.0,8.0,1956.0,52.2402339,20.9892203,1.36,63.0,0.116,0.509,,0.128,0.073,0.399,0.138,condominium,no,no,yes,no,no,640600
warszawa,blockOfFlats,38.0,2.0,,4.0,1975.0,52.2967,21.0441,7.73,21.0,0.289,0.709,0.08,0.244,0.441,2.43,0.087,condominium,no,no,no,no,yes,459000
warszawa,tenement,35.5,2.0,1.0,3.0,1963.0,52.20224,21.01511,3.37,32.0,0.152,0.068,0.226,0.071,0.016,0.634,0.261,condominium,no,no,no,no,yes,585000
warszawa,blockOfFlats,34.0,2.0,2.0,10.0,1960.0,52.2422516,20.97718977,2.14,25.0,0.235,0.347,0.176,0.071,0.269,0.911,0.288,cooperative,no,no,yes,no,no,485000
warszawa,Other,84.0,3.0,8.0,9.0,2000.0,52.29374,21.04757,7.52,32.0,0.068,0.483,0.375,0.101,0.246,2.061,0.124,condominium,no,no,yes,no,no,1150000
warszawa,blockOfFlats,59.0,2.0,9.0,9.0,1999.0,52.24228245,20.91876974,5.89,7.0,0.169,0.366,0.555,0.285,0.351,1.519,0.111,cooperative,no,yes,yes,no,yes,649000
warszawa,blockOfFlats,42.0,2.0,2.0,3.0,1960.0,52.2486534,20.98920987,2.12,62.0,0.242,0.234,0.131,0.27,0.146,0.336,0.095,condominium,no,yes,no,no,yes,706000
warszawa,blockOfFlats,73.2,3.0,1.0,4.0,2001.0,52.2438,20.9124,6.35,10.0,0.548,0.391,0.632,0.43,0.29,1.914,0.221,cooperative,yes,yes,no,no,no,749000
warszawa,blockOfFlats,50.3,2.0,3.0,8.0,2003.0,52.3459,20.9435,13.34,11.0,0.018,2.256,0.596,0.077,0.37,3.624,0.271,condominium,yes,yes,yes,yes,no,549900
warszawa,blockOfFlats,63.0,3.0,2.0,8.0,1980.0,52.1603,21.0393,8.31,15.0,0.263,0.34,0.244,0.223,0.234,1.443,0.269,cooperative,yes,yes,yes,no,yes,870000
warszawa,tenement,36.0,2.0,1.0,4.0,,52.2107696552802,20.9731462040577,3.12,27.0,0.333,0.279,0.224,0.172,0.16,0.627,0.124,condominium,yes,no,no,no,yes,585000
warszawa,tenement,33.0,1.0,1.0,5.0,1936.0,52.217058,20.9838383,2.11,31.0,0.058,0.146,0.237,0.102,0.179,0.589,0.222,condominium,no,no,no,no,yes,600000
warszawa,blockOfFlats,62.7,3.0,2.0,10.0,1980.0,52.1614,21.0361,8.13,16.0,0.216,0.159,0.176,0.176,0.249,1.68,0.268,cooperative,no,yes,yes,no,no,870000
warszawa,blockOfFlats,54.5,2.0,1.0,15.0,1972.0,52.27772,20.92241,7.53,12.0,0.364,1.032,0.218,0.256,0.257,1.166,0.161,condominium,no,no,yes,no,no,800000
warszawa,Other,99.5,4.0,1.0,8.0,2021.0,52.1834374,21.0194357,5.48,19.0,0.112,0.368,0.102,0.158,0.124,1.468,0.291,condominium,no,no,yes,no,no,1760000
warszawa,blockOfFlats,49.39,3.0,8.0,10.0,1970.0,52.17461,21.00789,6.36,9.0,0.058,0.517,0.389,0.397,0.152,1.982,0.302,condominium,no,yes,yes,no,yes,670000
warszawa,tenement,50.0,2.0,4.0,4.0,,52.2500032,21.0126172,2.13,76.0,0.278,0.611,0.088,0.595,,0.287,0.083,condominium,no,no,Other,no,no,1100000
warszawa,apartmentBuilding,68.0,3.0,2.0,5.0,1974.0,52.24484,21.01329,1.6,62.0,0.14,0.622,0.274,0.366,0.034,0.365,0.304,condominium,no,yes,yes,no,yes,2000000
warszawa,blockOfFlats,84.6,3.0,3.0,4.0,1995.0,52.2119,20.9556,3.94,15.0,0.707,0.905,0.093,0.428,0.043,0.825,0.024,condominium,no,yes,yes,no,no,1390000
warszawa,Other,45.0,2.0,1.0,2.0,1992.0,52.243,21.19659,13.2,2.0,0.587,2.072,2.14,0.467,0.407,3.166,0.661,condominium,no,yes,no,no,no,497000
warszawa,blockOfFlats,48.0,3.0,3.0,4.0,1965.0,52.23623,21.089949,5.9,16.0,0.28,0.343,0.465,0.427,0.153,0.74,0.361,condominium,yes,yes,no,no,yes,575000
warszawa,Other,36.0,2.0,1.0,2.0,1992.0,52.24292,21.19657,13.2,2.0,0.579,2.077,2.145,0.471,0.406,3.158,0.665,condominium,no,yes,no,no,no,467000
warszawa,Other,48.0,3.0,2.0,4.0,1970.0,52.29451,21.02929,7.2,18.0,0.25,0.55,0.277,0.158,0.269,3.021,0.112,condominium,no,no,Other,no,no,596000
warszawa,blockOfFlats,53.6,2.0,11.0,12.0,1977.0,52.15374,21.02909,8.84,25.0,0.273,0.181,0.13,0.036,0.105,1.215,0.122,condominium,no,yes,yes,no,yes,749000
warszawa,tenement,60.35,3.0,,5.0,1965.0,52.2459,20.98318,2.1,27.0,0.118,0.453,0.402,0.219,0.166,0.592,0.232,condominium,no,no,no,no,yes,965000
warszawa,blockOfFlats,37.0,2.0,8.0,10.0,1975.0,52.2017804,21.0354483,3.97,23.0,0.14,0.21,0.066,0.235,0.029,1.524,0.092,condominium,no,yes,yes,no,no,550000
warszawa,blockOfFlats,37.0,2.0,8.0,10.0,1975.0,52.20241475,21.03406571,3.86,23.0,0.096,0.095,0.174,0.17,0.081,1.409,0.184,cooperative,no,yes,yes,no,yes,550000
warszawa,blockOfFlats,33.0,2.0,3.0,6.0,1950.0,52.19464,21.01431,4.19,26.0,0.36,0.484,0.094,0.155,0.181,0.794,0.033,condominium,no,no,yes,no,no,560000
warszawa,Other,55.2,2.0,4.0,10.0,2006.0,52.1845213,21.0253605,5.45,20.0,0.16,0.292,0.133,0.182,0.047,1.727,0.258,condominium,yes,yes,yes,no,no,1199000
warszawa,blockOfFlats,62.0,3.0,2.0,13.0,1983.0,52.24292113588,21.0903570453704,6.04,33.0,0.143,0.375,0.46,0.194,0.088,0.647,0.019,condominium,yes,yes,yes,no,yes,720000
warszawa,blockOfFlats,28.0,1.0,3.0,10.0,1970.0,52.245853,20.97987227,2.25,21.0,0.049,0.471,0.498,0.232,0.158,0.514,0.064,condominium,no,no,yes,no,no,485000
warszawa,Other,83.0,4.0,1.0,1.0,2023.0,52.24438405,21.1312434,8.81,5.0,0.403,1.184,0.214,0.19,0.911,1.534,1.015,condominium,yes,yes,no,no,no,750000
warszawa,Other,48.0,3.0,,4.0,,52.2734,20.9521,5.81,22.0,0.119,0.358,0.294,0.213,0.244,0.119,0.357,condominium,no,no,Other,no,no,595000
warszawa,Other,56.0,2.0,2.0,2.0,1992.0,52.24298,21.19666,13.21,2.0,0.589,2.069,2.137,0.472,0.412,3.162,0.666,condominium,no,no,no,no,yes,659000
warszawa,tenement,40.0,2.0,,3.0,1935.0,52.2452041,21.07091985,4.83,19.0,0.16,0.604,0.629,0.464,0.101,0.441,0.244,condominium,no,no,no,no,no,530000
warszawa,blockOfFlats,32.28,1.0,3.0,5.0,1956.0,52.194616,21.0138903,4.18,26.0,0.334,0.488,0.089,0.143,0.184,0.767,0.022,condominium,no,no,yes,no,yes,560000
warszawa,tenement,63.0,3.0,3.0,3.0,1940.0,52.20303,21.01845,3.35,42.0,0.108,0.196,0.314,0.191,0.155,0.583,0.158,condominium,yes,yes,no,no,yes,950000
warszawa,blockOfFlats,36.5,2.0,5.0,19.0,1989.0,52.2458308,21.0873225,5.92,44.0,0.43,0.713,0.076,0.013,0.137,0.43,,cooperative,no,yes,yes,no,yes,569000
warszawa,Other,30.0,1.0,1.0,1.0,2010.0,52.2189519,21.13663696,9.17,4.0,0.492,2.71,0.875,0.422,0.218,3.025,0.221,condominium,no,no,no,no,no,420500
warszawa,tenement,32.28,1.0,3.0,5.0,1956.0,52.1954246,21.0134589,4.09,30.0,0.372,0.466,0.182,0.131,0.103,0.776,0.117,condominium,yes,no,no,no,yes,560000
warszawa,tenement,56.0,2.0,2.0,3.0,1888.0,52.2241107,21.0113338,1.0,105.0,0.074,0.198,0.141,0.107,0.049,0.12,0.181,condominium,no,yes,no,no,no,1470000
warszawa,apartmentBuilding,110.0,4.0,3.0,12.0,2000.0,52.1707,21.0663,8.02,12.0,0.266,0.811,0.571,0.314,0.205,2.434,0.165,condominium,yes,yes,yes,no,no,1690000
warszawa,blockOfFlats,96.0,3.0,1.0,5.0,2001.0,52.1330232,21.0558809,11.54,28.0,0.335,0.736,0.424,0.127,0.081,1.336,0.186,condominium,no,no,yes,no,yes,1430400
warszawa,tenement,51.0,3.0,2.0,4.0,1954.0,52.2022,21.0365,3.98,21.0,0.122,0.242,0.046,0.3,0.049,1.569,0.02,condominium,no,no,no,no,yes,867000
warszawa,blockOfFlats,46.0,2.0,,4.0,1950.0,52.2070615,21.0456103,3.96,19.0,0.405,0.569,0.5,0.304,0.257,2.056,0.068,condominium,no,no,no,no,yes,799000
warszawa,blockOfFlats,74.0,4.0,6.0,6.0,2023.0,52.17086,20.98981,6.83,11.0,0.741,0.612,0.47,0.394,0.403,2.548,0.66,condominium,no,yes,yes,yes,no,1499000
warszawa,apartmentBuilding,67.0,3.0,6.0,7.0,2021.0,52.22689595,21.08218832,5.38,23.0,0.254,0.828,0.355,0.156,0.313,0.991,0.095,condominium,yes,yes,yes,no,no,1199300
warszawa,apartmentBuilding,75.8,3.0,4.0,7.0,2020.0,52.1773,20.9969,6.07,31.0,0.307,0.244,0.799,0.576,0.117,1.716,0.352,condominium,yes,yes,yes,no,no,1450000
warszawa,Other,32.0,1.0,9.0,9.0,,52.2324,21.0767,4.98,22.0,0.209,0.672,0.367,0.103,0.224,0.584,0.228,condominium,no,no,yes,no,no,499000
warszawa,tenement,37.0,2.0,,5.0,1951.0,52.2443969,20.9820229,2.03,34.0,0.181,0.281,0.351,0.193,0.08,0.709,0.269,condominium,no,no,yes,no,no,560000
warszawa,Other,70.0,4.0,2.0,2.0,2018.0,52.34426,21.05374,12.97,6.0,0.343,4.29,2.024,0.205,0.485,,0.604,condominium,no,yes,no,no,no,850000
warszawa,blockOfFlats,44.0,2.0,2.0,7.0,2020.0,52.17563,20.99162,6.29,18.0,0.683,0.073,0.701,0.258,0.083,2.01,0.116,condominium,no,yes,yes,yes,no,850000
warszawa,Other,59.4,3.0,1.0,3.0,1960.0,52.23221,21.05949,3.81,54.0,0.166,0.079,0.151,0.263,0.037,0.443,0.041,condominium,no,no,no,no,yes,779000
warszawa,blockOfFlats,53.4,2.0,2.0,5.0,2006.0,52.332244,20.9394789,12.0,22.0,0.322,0.882,0.116,0.268,0.381,2.243,0.153,condominium,no,no,yes,no,no,530000
warszawa,apartmentBuilding,77.14,3.0,4.0,5.0,,52.20577,20.88066,8.86,11.0,0.97,1.92,1.38,0.044,0.11,4.927,0.105,condominium,no,yes,yes,yes,no,1070000
warszawa,blockOfFlats,48.0,2.0,3.0,10.0,1978.0,52.26707365,20.96824373,4.61,12.0,0.086,0.415,0.818,0.305,0.522,0.479,0.282,condominium,no,yes,yes,no,no,695000
warszawa,blockOfFlats,37.0,4.0,,4.0,1966.0,52.1964649,20.9952068,3.96,13.0,0.409,0.373,0.481,0.061,0.19,0.729,0.38,condominium,no,no,no,no,yes,620000
warszawa,tenement,56.0,2.0,3.0,5.0,1950.0,52.24721,20.99812,1.76,27.0,0.28,0.463,0.526,0.157,0.246,0.326,0.369,condominium,no,no,yes,no,no,790000
warszawa,apartmentBuilding,70.05,3.0,,7.0,2017.0,52.1622,20.993,7.76,10.0,1.095,0.079,0.673,0.074,0.025,3.412,0.134,condominium,no,yes,yes,no,no,1295000
warszawa,blockOfFlats,42.88,2.0,1.0,4.0,2022.0,52.20798,20.93749,5.22,3.0,1.108,0.452,1.092,0.339,0.608,2.074,0.864,condominium,no,yes,yes,no,no,857000
warszawa,blockOfFlats,53.31,3.0,3.0,10.0,1975.0,52.1773043,21.01472719,6.1,9.0,0.361,0.281,0.671,0.513,0.249,1.831,0.267,cooperative,no,no,yes,no,no,787000
warszawa,Other,66.82,4.0,1.0,4.0,,52.16947,21.00856,6.93,10.0,0.243,0.78,0.272,0.302,0.306,2.554,0.103,condominium,no,yes,no,no,yes,871000
warszawa,blockOfFlats,48.89,2.0,4.0,4.0,1958.0,52.2344734,21.06545511,4.23,23.0,0.202,0.421,0.204,0.079,0.14,0.479,0.154,condominium,no,yes,no,no,yes,780000
warszawa,blockOfFlats,64.0,3.0,2.0,4.0,2021.0,52.20832,20.93722,5.21,4.0,1.117,0.473,1.088,0.342,0.642,2.042,0.875,condominium,no,yes,yes,yes,no,1040000
warszawa,Other,64.4,3.0,4.0,4.0,1991.0,52.25773765,20.92450103,6.11,18.0,0.196,0.324,0.641,0.22,0.424,1.704,0.277,condominium,no,no,Other,no,no,630000
warszawa,tenement,34.0,2.0,,3.0,1957.0,52.2463,20.9454,4.28,27.0,0.255,0.538,0.562,0.086,0.203,0.35,0.158,condominium,no,no,no,no,yes,555000
warszawa,Other,81.14,5.0,5.0,5.0,2020.0,52.19776416,20.942124,5.64,1.0,1.101,1.125,0.9,0.638,0.63,2.531,0.342,condominium,yes,yes,yes,no,no,1120000
warszawa,apartmentBuilding,39.88,2.0,6.0,7.0,2022.0,52.2337,21.1066,7.02,15.0,0.239,0.577,0.553,0.203,0.203,0.787,0.359,condominium,yes,yes,yes,no,no,657600
warszawa,Other,81.14,5.0,5.0,5.0,2020.0,52.19772804,20.94326978,5.58,1.0,1.032,1.123,0.841,0.657,0.686,2.484,0.414,condominium,yes,yes,yes,no,no,1120000
warszawa,blockOfFlats,36.3,2.0,9.0,11.0,1965.0,52.2267013014413,20.99021450145,1.07,38.0,0.045,0.07,0.231,0.279,0.197,1.303,0.191,condominium,no,yes,yes,no,yes,695000
warszawa,blockOfFlats,57.0,3.0,9.0,10.0,1970.0,52.25681,21.04954,4.19,34.0,0.144,0.399,0.208,0.152,0.211,0.298,0.194,condominium,no,yes,yes,no,yes,740000
warszawa,Other,57.5,3.0,4.0,6.0,2005.0,52.32196485,20.960826,10.45,7.0,0.122,0.653,0.421,0.146,0.542,1.052,0.448,cooperative,yes,no,yes,no,no,730000
warszawa,tenement,51.0,3.0,1.0,4.0,1936.0,52.2593659,20.9997527,3.09,6.0,0.475,0.598,0.568,0.541,0.336,0.481,0.52,condominium,no,yes,no,no,no,879000
warszawa,blockOfFlats,27.5,2.0,9.0,12.0,1980.0,52.2384,20.9084,6.52,20.0,0.35,0.322,0.386,0.266,0.237,2.325,0.223,cooperative,no,no,yes,no,yes,443000
warszawa,blockOfFlats,67.1,3.0,4.0,6.0,2010.0,52.25987,20.975282,3.68,33.0,0.19,0.198,0.401,0.166,0.053,0.302,0.104,condominium,yes,yes,yes,yes,yes,1308000
warszawa,tenement,84.1,3.0,3.0,3.0,1938.0,52.261236,20.997416,3.31,23.0,0.257,0.51,0.577,0.28,0.082,0.341,0.29,condominium,yes,yes,no,no,yes,1850000
warszawa,blockOfFlats,86.0,3.0,4.0,6.0,2000.0,52.227,21.01233,0.79,112.0,0.317,0.131,0.12,0.384,0.077,0.077,0.147,condominium,no,no,no,no,no,1750000
warszawa,apartmentBuilding,115.0,4.0,2.0,7.0,2019.0,52.2506276,21.0269971,2.64,11.0,0.265,1.285,0.411,0.005,0.305,0.85,0.179,condominium,yes,yes,yes,no,no,2250000
warszawa,blockOfFlats,45.96,3.0,3.0,10.0,1970.0,52.22661595,21.03784967,2.4,22.0,0.203,1.18,0.639,0.122,0.281,1.002,0.209,cooperative,no,no,yes,no,yes,990000
warszawa,apartmentBuilding,70.0,4.0,2.0,8.0,2023.0,52.20211145,20.88211031,8.9,10.0,0.647,2.191,1.098,0.169,0.244,,0.513,condominium,yes,yes,yes,no,no,820000
warszawa,Other,26.51,2.0,4.0,4.0,,52.22409,21.02161,1.49,68.0,0.233,0.337,0.444,0.266,0.066,0.587,0.34,condominium,no,no,Other,no,no,676005
warszawa,apartmentBuilding,45.87,2.0,15.0,27.0,2022.0,52.2274635,20.9564243,3.24,12.0,0.159,0.176,0.629,0.092,0.137,0.751,0.124,condominium,yes,yes,yes,no,no,1239999
warszawa,apartmentBuilding,70.0,3.0,,6.0,2013.0,52.2291406,21.07703291,5.01,22.0,0.255,0.907,0.136,0.1,0.08,0.608,0.087,condominium,yes,no,yes,no,no,1300000
warszawa,tenement,95.37,4.0,1.0,4.0,1955.0,52.2301981,21.0112254,0.55,103.0,0.214,0.134,0.187,0.351,0.128,0.201,0.057,condominium,no,no,yes,no,yes,2000000
warszawa,blockOfFlats,47.8,2.0,5.0,6.0,2023.0,52.18617,20.86749,10.56,2.0,0.922,4.224,0.989,0.168,0.395,4.047,0.959,condominium,no,yes,yes,no,no,570000
warszawa,Other,62.0,3.0,5.0,6.0,2017.0,52.2025191,20.8857492,8.66,10.0,0.528,2.031,1.19,0.288,0.349,4.809,0.606,condominium,no,yes,yes,no,no,859000
warszawa,blockOfFlats,71.0,3.0,2.0,4.0,2008.0,52.2039033,20.95278607,4.64,9.0,0.368,0.734,0.208,0.222,0.222,1.542,0.323,condominium,yes,yes,yes,no,no,1200000
warszawa,Other,46.61,2.0,3.0,4.0,,52.22409,21.02161,1.49,68.0,0.233,0.337,0.444,0.266,0.066,0.587,0.34,condominium,no,no,Other,no,no,1374995
warszawa,Other,36.43,2.0,2.0,24.0,2022.0,52.22798,20.95595,3.27,13.0,0.189,0.156,0.633,0.155,0.202,0.732,0.187,condominium,no,no,yes,no,no,676500
warszawa,tenement,60.22,2.0,,5.0,1925.0,52.222658,21.0198321,1.5,81.0,0.175,0.193,0.471,0.19,0.047,0.481,0.184,cooperative,no,no,yes,no,no,1250000
warszawa,blockOfFlats,60.01,3.0,4.0,8.0,1977.0,52.26971,21.05143,5.34,9.0,0.345,1.342,0.562,0.168,0.336,0.802,0.369,condominium,no,yes,yes,no,yes,729000
warszawa,Other,74.0,3.0,4.0,5.0,,52.20382,21.04043,3.99,24.0,0.104,0.379,0.355,0.024,0.192,1.762,0.32,condominium,no,no,yes,no,no,1739000
warszawa,apartmentBuilding,83.65,3.0,2.0,4.0,2022.0,52.2757433,20.96587742,5.53,14.0,0.161,0.657,0.274,0.245,0.242,0.562,0.248,condominium,yes,yes,yes,no,no,1800000
warszawa,blockOfFlats,71.0,3.0,2.0,4.0,2008.0,52.2091,20.9721,3.3,27.0,0.136,0.418,0.329,0.027,0.127,0.733,0.134,condominium,no,yes,yes,no,no,1200000
warszawa,Other,70.0,3.0,2.0,4.0,2016.0,52.16591,21.07234,8.69,21.0,0.5,1.393,0.305,0.064,0.027,2.173,0.143,condominium,no,yes,yes,no,no,1250000
warszawa,Other,112.0,4.0,1.0,9.0,,52.23745,20.95984,3.04,24.0,0.354,0.214,0.454,0.168,0.064,1.582,0.097,condominium,no,yes,no,no,yes,1330000
warszawa,tenement,72.33,4.0,1.0,3.0,1950.0,52.24674,21.01431,1.82,77.0,0.337,0.638,0.318,0.302,0.076,0.34,0.22,condominium,no,no,no,no,yes,1600000
warszawa,blockOfFlats,47.7,3.0,7.0,10.0,1967.0,52.23484,20.9839,1.38,60.0,0.252,0.374,0.61,0.087,0.075,1.061,0.121,condominium,no,yes,yes,no,yes,620000
warszawa,blockOfFlats,27.0,1.0,2.0,10.0,1972.0,52.2718,20.941,6.16,25.0,0.2,0.487,0.366,0.098,0.378,0.622,0.247,condominium,yes,yes,yes,no,yes,479000
warszawa,blockOfFlats,48.0,4.0,1.0,4.0,1962.0,52.2022,20.9846,3.53,12.0,0.258,0.604,0.237,0.232,0.162,1.065,0.196,cooperative,yes,yes,no,no,yes,725000
warszawa,blockOfFlats,45.0,2.0,3.0,8.0,2005.0,52.33371,20.94853,11.94,17.0,0.319,0.896,0.145,0.258,0.09,2.231,0.143,condominium,no,yes,yes,no,no,540000
warszawa,Other,40.0,2.0,4.0,6.0,1956.0,52.25999,21.02911,3.59,40.0,0.216,0.311,0.173,0.229,0.053,0.192,0.071,condominium,no,no,no,no,yes,585000
warszawa,blockOfFlats,74.88,3.0,2.0,9.0,2007.0,52.2664186,20.9437781,5.61,9.0,0.702,1.105,0.571,0.044,,0.986,0.253,condominium,yes,yes,yes,no,no,995000
warszawa,Other,114.6,4.0,3.0,3.0,,52.2033329,20.9377313,5.48,7.0,0.917,0.661,1.181,0.451,0.156,2.353,0.449,condominium,no,no,yes,no,no,1095000
warszawa,Other,50.5,2.0,,8.0,1963.0,52.2301826,21.0362831,2.24,16.0,0.588,0.782,0.242,0.104,0.22,0.91,0.261,condominium,no,no,yes,no,no,958000
warszawa,apartmentBuilding,52.6,2.0,,5.0,2015.0,52.2550864,20.9676969,3.57,15.0,0.561,0.426,0.192,0.261,0.122,0.903,0.615,condominium,yes,no,yes,no,no,1157000
warszawa,blockOfFlats,61.0,3.0,,4.0,2016.0,52.2290477,20.9098125,6.39,17.0,0.418,0.356,0.205,0.297,0.51,2.417,0.243,condominium,yes,no,Other,no,no,849000
warszawa,Other,36.47,2.0,5.0,11.0,1970.0,52.2273006,20.9889778,1.11,41.0,0.152,0.097,0.212,0.295,0.25,1.375,0.213,cooperative,no,no,yes,no,no,670000
warszawa,apartmentBuilding,57.53,3.0,5.0,6.0,2017.0,52.2229739,20.9395042,4.47,34.0,0.322,0.029,0.071,0.029,0.088,0.506,0.266,condominium,yes,no,yes,no,no,1080000
warszawa,blockOfFlats,55.0,3.0,3.0,4.0,,52.1893297696423,21.061565189231,6.15,20.0,0.145,1.148,0.418,0.053,0.193,3.762,0.131,condominium,no,yes,no,no,yes,800000
warszawa,blockOfFlats,96.5,5.0,3.0,4.0,2000.0,52.2377464,21.1062797,7.03,30.0,0.074,0.62,0.454,0.209,0.142,0.384,0.178,cooperative,no,yes,no,yes,no,888000
